timestamp,chamber_temp_K,chamber_pressure_bar,external_temp_K,power_input
2025-01-02 05:30:00,16.756080575500373,4.194255471512394e-06,298.54486995458655,111.03928518663655
2025-01-02 05:45:00,16.601120055775006,1.2411287862759995e-05,298.3208734366462,93.11803943475334
2025-01-02 06:00:00,16.63551597352152,4.123190530545295e-05,298.40349253401484,97.71055256402275
2025-01-02 06:15:00,15.774459812034252,1.8724492422669615e-05,298.49907856486766,102.95511814800257
2025-01-02 06:30:00,16.894066323710913,1.3615363813423346e-05,298.78365786938394,84.76350656682303
2025-01-02 06:45:00,15.429786151023244,1.1376732774955551e-05,298.5162600986947,104.20734227081773
2025-01-02 07:00:00,16.336983504634546,1.3527976764626732e-05,298.50559631543786,130.6066912870882
2025-01-02 07:15:00,17.026808589875625,1.778115610837989e-05,298.0456508141631,84.43810428334571
2025-01-02 07:30:00,15.300009032502377,7.410331177167342e-06,298.0728345485141,123.4362028654769
2025-01-02 07:45:00,15.352087584394742,2.137499838671383e-05,298.84121314245226,129.96195266975568
2025-01-02 08:00:00,15.501978105250457,1.79108346758174e-05,298.0473888820021,83.67690021943912
2025-01-02 08:15:00,14.995079846757175,1.7520187194459713e-05,298.7330199469205,70.89890789818897
2025-01-02 08:30:00,14.244788326214344,1.4879588276256822e-05,298.1333361572704,106.0392180034353
2025-01-02 08:45:00,14.807320332276877,1.2591275838812173e-05,298.1789587310007,89.05184954466255
2025-01-02 09:00:00,13.97548883025623,1.6371256908815757e-05,298.47335048304643,137.37206438326004
2025-01-02 09:15:00,14.458871105918009,1.6126504751180127e-05,298.5097558730669,100.69615080999664
2025-01-02 09:30:00,13.460856456935424,9.963432592896257e-06,298.07289597292606,83.95601183929642
2025-01-02 09:45:00,14.378388600626383,9.393932114828542e-06,297.9696464124791,77.05680977976577
2025-01-02 10:00:00,12.88037335383188,1.1966819105299784e-05,298.0513722128652,121.79809918181661
2025-01-02 10:15:00,12.766701383211167,2.318131444139799e-05,298.153633299915,88.57632051831627
2025-01-02 10:30:00,12.978859202875377,6.482697682002134e-06,298.30582054525445,100.87657598920856
2025-01-02 10:45:00,11.591204633601995,5.474179570166527e-06,298.0279822935285,119.11605490224962
2025-01-02 11:00:00,11.946644237917189,1.1800082753481504e-05,298.2027761666593,90.31483296138339
2025-01-02 11:15:00,12.106113309237992,1.1279758631635029e-05,298.5011384663369,99.08142342519679
2025-01-02 11:30:00,10.263415536039693,1.0963182497179816e-05,298.11867503720225,99.6686318035496
2025-01-02 11:45:00,10.770735704647015,1.159325406995711e-05,298.09456668184873,113.66649023032184
2025-01-02 12:00:00,10.417941397124213,9.198528896918443e-06,297.54432675247295,111.81488671020651
2025-01-02 12:15:00,10.288492660507798,2.0125308247814427e-05,297.21185178399855,95.59772537490343
2025-01-02 12:30:00,8.890367491240658,4.545969882237421e-06,298.12079487229187,101.27298122993035
2025-01-02 12:45:00,8.463229761361088,6.361582889400931e-06,297.9811832772713,92.56441976953022
2025-01-02 13:00:00,9.004056512193328,9.108150082157519e-06,297.8626754747779,70.44775186161111
2025-01-02 13:15:00,8.517855544797627,4.38247400444085e-06,298.09977239708616,105.15201714796258
2025-01-02 13:30:00,8.129145830982399,8.460811817609368e-06,298.0203083204344,137.84383521666135
2025-01-02 13:45:00,7.821491963434488,1.9441236006778088e-05,298.39058011663553,82.32561718617875
2025-01-02 14:00:00,6.96398763921076,8.779242604758111e-06,298.09398160789954,84.53940580794594
2025-01-02 14:15:00,7.088705450462891,9.72555266953582e-06,297.86204234301454,82.58544456712517
2025-01-02 14:30:00,6.801967662597018,4.830659209516447e-06,298.40318961269753,114.49183557446246
2025-01-02 14:45:00,5.996749400386402,6.2612739569085585e-06,298.0630488240015,108.9697090839288
2025-01-02 15:00:00,7.002246568453099,7.328340759096996e-06,298.31020194007914,96.82924615167086
2025-01-02 15:15:00,6.039877615582033,7.198707589822597e-06,298.0350491382998,81.6396187672207
2025-01-02 15:30:00,4.960228209651267,1.4306497496333409e-05,298.0113064512854,101.84753583279848
2025-01-02 15:45:00,5.6574591305016435,1.0584915484987833e-05,298.261407940359,68.70755745328391
2025-01-02 16:00:00,4.636506742179708,4.682076911200238e-06,298.2717977854942,102.86853133714986
2025-01-02 16:15:00,5.334305852675099,9.0362257598721e-06,298.4455437475569,117.43048772175868
2025-01-02 16:30:00,5.3600205944359836,1.0158855000433532e-05,298.256467049402,74.97601726732644
2025-01-02 16:45:00,4.234078063853511,1.2963174553200618e-05,297.8233986956856,69.34963446340673
2025-01-02 17:00:00,5.014133106887755,1.645852075398065e-05,298.283461154341,131.5887578338972
2025-01-02 17:15:00,4.651678781048869,4.897954396994004e-06,298.6921246334177,87.7648072099083
2025-01-02 17:30:00,4.7943609117543815,5.416462191540109e-06,298.40710756126913,122.71895691887644
2025-01-02 17:45:00,5.295242951895352,4.512209829359254e-06,298.46635683384994,96.92004669604337
2025-01-02 18:00:00,4.213305941998565,6.877999612505068e-06,298.88169938939865,96.76090366117346
2025-01-02 18:15:00,3.973978378389635,9.391852048870261e-06,298.41922342777656,108.7682539899329
2025-01-02 18:30:00,3.9465736169443764,1.1923352283189378e-05,298.218467404327,82.3200228650712
2025-01-02 18:45:00,4.049383175097896,7.3417139395884094e-06,298.68302409581503,102.6499428699129
2025-01-02 19:00:00,4.509894187558538,6.702369691240151e-06,298.63722495660795,92.37021170351815
2025-01-02 19:15:00,4.834995210437687,8.453790920917064e-06,298.5451707103384,73.59013113189937
2025-01-02 19:30:00,4.943068204597285,5.393029349372093e-06,298.83624599719116,106.74964149452798
2025-01-02 19:45:00,5.3823551753218775,2.1161909259926062e-05,299.0913159928733,94.73384386244167
2025-01-02 20:00:00,5.162348523232319,3.816935006948173e-06,298.99721343152964,96.85950343110585
2025-01-02 20:15:00,6.091949364763391,9.094673303681489e-06,299.14930084815387,75.79678113171684
2025-01-02 20:30:00,5.46355154163361,2.060593258678598e-05,299.65944492911666,131.8280073552561
2025-01-02 20:45:00,7.207045738420945,8.820655969172549e-06,299.07172228192394,117.53428372772233
2025-01-02 21:00:00,6.4301929867632195,7.773132178336574e-06,299.3181377256632,119.28311768343957
2025-01-02 21:15:00,5.977346331191441,7.047869306582822e-06,299.14273589537777,93.89110595116637
2025-01-02 21:30:00,6.175985176917117,7.716873253274322e-06,299.1032131534276,65.4163422099316
2025-01-02 21:45:00,7.273814809503977,1.6597626644740652e-05,299.24395834946574,139.05834764979022
2025-01-02 22:00:00,7.256268607337066,3.1823869866845765e-06,299.33873433833844,98.77804983988264
2025-01-02 22:15:00,8.073268105732032,1.8541808969997318e-05,299.6536902131954,85.02400407959892
2025-01-02 22:30:00,8.312518218096228,4.802406673734452e-06,300.31454209197796,108.33603148966228
2025-01-02 22:45:00,8.4089487518526,8.219558848885473e-06,299.45939602232806,123.34241576006595
2025-01-02 23:00:00,8.399688870350671,7.623333043003957e-06,299.6139600238752,99.53898887829068
2025-01-02 23:15:00,8.4500344555603,1.2209878520960212e-05,299.7850288154075,125.5715033587875
2025-01-02 23:30:00,9.373585370646184,4.654219238733852e-06,299.98793339615264,121.65999877033738
2025-01-02 23:45:00,10.417780621780873,1.2612179573585933e-05,300.0136270779429,78.47237625195882
2025-01-03 00:00:00,10.491046872065098,2.5982615235296234e-05,300.3852287381844,86.52419788681047
2025-01-03 00:15:00,10.155549386024862,5.376209535276884e-06,299.337520544483,119.15074326559535
2025-01-03 00:30:00,11.25774761624589,1.1563683217764235e-05,299.41472729740156,45.74774872379124
2025-01-03 00:45:00,11.75320062196118,7.992222701033647e-06,300.0472708290561,97.01088613670022
2025-01-03 01:00:00,11.502985552514552,1.3038785843644783e-05,300.5902424407032,71.38337596750657
2025-01-03 01:15:00,12.399499344791721,1.1267291814793432e-05,299.8560965373075,90.4689239713295
2025-01-03 01:30:00,12.721204953413539,8.435808595814471e-06,299.4878909421242,94.02359821941592
2025-01-03 01:45:00,12.480246992398698,1.4033932935639912e-05,300.6255063479345,92.83511244184984
2025-01-03 02:00:00,13.578893680174145,2.70674594954684e-05,300.5907352573158,88.95477495774783
2025-01-03 02:15:00,14.015813661301726,1.1018830814890169e-05,300.25350683246904,78.05712700742372
2025-01-03 02:30:00,14.598094195639959,1.721525548722693e-05,300.34721705039004,145.83822533637374
2025-01-03 02:45:00,14.888975916617865,6.9043838297938656e-06,300.4135769799521,137.34924008322702
2025-01-03 03:00:00,13.961806003140735,7.725895768476879e-06,300.7985274599724,76.75868359487433
2025-01-03 03:15:00,14.4521263249163,1.5258919507443896e-05,300.6375194767539,131.64233502607135
2025-01-03 03:30:00,15.429637675351739,2.5434075680100046e-05,301.0327965561306,92.01069019054295
2025-01-03 03:45:00,15.65971064927137,1.528681052745092e-05,300.0864054747807,102.5837494666342
2025-01-03 04:00:00,15.869676265859656,1.134441013553945e-05,300.74294444046166,98.73452080206168
2025-01-03 04:15:00,17.72560219452349,1.4268237344244322e-05,300.7183195130274,86.80502717492068
2025-01-03 04:30:00,16.24872245041431,7.497093068966322e-06,301.0342382625275,119.67704687212293
2025-01-03 04:45:00,16.671363597060935,1.7960992735565347e-05,301.0035410661886,102.51773061153315
2025-01-03 05:00:00,16.69655583948101,2.0436086358746782e-05,301.4568759919862,90.46897153561517
2025-01-03 05:15:00,16.63640730807228,1.1023260725376997e-05,300.7109855368293,73.90821112399055
2025-01-03 05:30:00,16.21903454592269,1.0724381661977829e-05,301.3323390730994,82.12809972561759
2025-01-03 05:45:00,16.796638149678255,1.5456402152918164e-05,301.53468553100925,67.17239768795807
2025-01-03 06:00:00,16.045587392731214,1.0803582697475759e-05,301.9712077933417,100.24447096830339
2025-01-03 06:15:00,16.302744236061617,1.2966667120192932e-05,301.3151983540676,76.06668815431209
2025-01-03 06:30:00,16.141987394328314,3.4896679574093436e-05,301.6010171962637,94.68878974962918
2025-01-03 06:45:00,16.363648752112542,1.1963763929576062e-05,301.00486206895675,127.40203707220742
2025-01-03 07:00:00,17.392884241071165,1.1917623315760422e-05,300.8691198192886,123.98599145843171
2025-01-03 07:15:00,15.18994818067476,9.425200605676912e-06,301.87912568191774,99.35446211794765
2025-01-03 07:30:00,16.33040729025498,1.8855868470863985e-05,301.66127113651066,98.258305477137
2025-01-03 07:45:00,15.020878513601302,1.1592383381719593e-05,302.0519581699927,137.59749098842016
2025-01-03 08:00:00,15.40818648981192,9.512378488780886e-06,301.320029940878,110.41512240717422
2025-01-03 08:15:00,15.983292972298955,2.420620271116897e-05,301.91981317055536,93.44387080246955
2025-01-03 08:30:00,15.244260051295145,2.447968369450403e-05,302.3543908352285,71.47963765759096
2025-01-03 08:45:00,14.426166455909218,9.299050708675737e-06,301.9476393323495,107.87746436329486
2025-01-03 09:00:00,14.340988832489307,5.1702528939867735e-06,301.9307335166999,116.58647545165725
2025-01-03 09:15:00,14.753873765067757,1.9796126177215938e-05,301.87437867776197,87.36696950972713
2025-01-03 09:30:00,13.747385258193752,8.670052754190673e-06,301.42259582185244,105.82405510276065
2025-01-03 09:45:00,13.903650692908602,1.7226543045399288e-05,302.3205525521775,92.72853410169941
2025-01-03 10:00:00,13.486785919951908,4.739308230700596e-06,301.7485943606366,96.31935201601995
2025-01-03 10:15:00,12.793931967511096,1.7155291701143455e-05,302.09909893546956,50.24355884875337
2025-01-03 10:30:00,13.836072638853208,6.831043751593225e-06,301.4926602688351,95.56437192567729
2025-01-03 10:45:00,12.71559630297798,1.5865901358882123e-05,301.6194487648174,119.38738604816109
2025-01-03 11:00:00,11.012342977286321,1.054633283176001e-05,302.4134159425143,87.37194888866884
2025-01-03 11:15:00,11.737769089481494,6.98180151138213e-06,301.88617876665705,101.05052736430632
2025-01-03 11:30:00,10.928263920936125,8.652826902041685e-06,302.43170048928994,84.8809858661616
2025-01-03 11:45:00,11.296635442778976,1.4561174291904893e-05,301.9754599772352,107.20883352585545
2025-01-03 12:00:00,10.083739630783665,1.0540317261160149e-05,301.44743066811264,95.66953604927653
2025-01-03 12:15:00,10.032213003885692,1.3107710961379865e-05,302.26654945487223,81.21516918635986
2025-01-03 12:30:00,9.953336486169919,2.479447098559997e-05,301.8187501511505,126.65102935330256
2025-01-03 12:45:00,9.748335664988288,4.809704456505326e-06,302.1999760973995,118.5786402706443
2025-01-03 13:00:00,8.334937525856994,1.9504789402983077e-05,301.9904529830097,87.90186472143651
2025-01-03 13:15:00,8.394112590260558,9.74436266901557e-06,301.5103511957869,109.95576618835555
2025-01-03 13:30:00,7.958426750228994,6.01743940045435e-06,302.01085899041766,110.74824005640761
2025-01-03 13:45:00,7.513603242399134,4.832917033654724e-06,302.6066209012005,112.84602470022352
2025-01-03 14:00:00,8.378727120140555,8.506491340730317e-06,302.07974759013246,66.11488208009845
2025-01-03 14:15:00,7.367069457362877,1.3541644598909287e-05,301.89662534556277,120.13213082065256
2025-01-03 14:30:00,6.216989448780157,7.921911108652482e-06,302.2164632795773,88.60602074148537
2025-01-03 14:45:00,7.004856082926967,1.7471416127899787e-05,301.93501239307557,92.84344133117466
2025-01-03 15:00:00,7.32243741138703,4.531203949528169e-06,301.9106193341014,152.75763504520398
2025-01-03 15:15:00,6.511193785401714,8.46849208859011e-06,301.4942400981946,106.03746761442024
2025-01-03 15:30:00,4.988194975275579,4.459490166624419e-06,301.86389989080226,92.27355049105648
2025-01-03 15:45:00,5.279065289751604,9.512785022397503e-06,302.0744755536218,55.89411254488188
2025-01-03 16:00:00,5.949303151886685,1.2484281164467521e-05,301.48123216193886,127.79528267892711
2025-01-03 16:15:00,4.77892881799448,6.477780347801631e-06,302.12575310942725,73.09580658382795
2025-01-03 16:30:00,5.194632519005396,2.415738267907693e-06,301.6354274173616,79.93122193000993
2025-01-03 16:45:00,5.223736249744039,8.795577393042298e-06,301.35936251572167,93.37295401824302
2025-01-03 17:00:00,4.260979806476549,9.387875176449411e-06,301.88599630365854,128.32823583400585
2025-01-03 17:15:00,4.60752563954972,9.39743788454812e-06,301.459982636004,115.46479973331519
2025-01-03 17:30:00,2.954697161722601,1.2771749197881437e-05,301.7315340812038,96.8432498031948
2025-01-03 17:45:00,4.026652639901235,4.6379100010243076e-06,301.3722005557181,106.16584127277642
2025-01-03 18:00:00,4.40171592430342,1.0570062118126964e-05,301.39626571931416,87.99228614257788
2025-01-03 18:15:00,3.9189548695859546,1.3088220405011132e-05,301.51525266534605,102.79307379130702
2025-01-03 18:30:00,5.399536483722954,3.5667544591852727e-06,301.40596074747714,101.46673489556274
2025-01-03 18:45:00,3.934217628600302,8.762231391262012e-06,300.67012703419175,119.37539791362705
2025-01-03 19:00:00,4.520422798917098,6.159883375381532e-06,300.88114973598914,119.34356244877898
2025-01-03 19:15:00,4.921789511672407,7.623093658527622e-06,301.44377838917285,109.8795476441129
2025-01-03 19:30:00,5.717359449465337,9.63568259607332e-06,301.07149948936876,92.75304884907796
2025-01-03 19:45:00,4.442832475214146,6.186014543133382e-06,300.8990163104693,114.83644588780253
2025-01-03 20:00:00,5.929429453370849,6.0736110037273285e-06,300.59242779542274,98.16063067593907
2025-01-03 20:15:00,5.56229885669452,8.280879416494018e-06,300.61887257726926,78.36171262573734
2025-01-03 20:30:00,5.297125632728618,4.880825993471095e-06,300.2780377884494,91.93424416178122
2025-01-03 20:45:00,6.27001289225777,5.1078158574823885e-06,300.79502984399835,101.6905396756865
2025-01-03 21:00:00,6.408889160667442,1.1589172836226217e-05,300.58583559055586,118.2043156732949
2025-01-03 21:15:00,6.297816670820192,4.968182335908613e-06,300.4145237285469,96.32943655685693
2025-01-03 21:30:00,6.938332468442682,1.1803998606299748e-05,300.622441903056,75.81602577520788
2025-01-03 21:45:00,7.031921803451495,1.0793360794018117e-05,300.68976054376475,101.13483366593638
2025-01-03 22:00:00,7.616758672625624,4.047378568465918e-06,301.145597469868,102.26912080113105
2025-01-03 22:15:00,8.239333195946507,6.749533130615486e-06,300.0005875001998,103.71675257805506
2025-01-03 22:30:00,9.060907813882121,1.659739909051098e-05,300.73799495702247,118.3974303190886
2025-01-03 22:45:00,8.018455458767601,5.809463172336779e-06,300.61772141509374,120.37846480179797
2025-01-03 23:00:00,10.081602416713016,8.104965972595606e-06,300.0273245626271,88.11578255236667
2025-01-03 23:15:00,8.42341416814198,1.1504836788845503e-05,300.257005067035,87.67713083902113
2025-01-03 23:30:00,9.71295029916189,1.4155887672618032e-05,299.993516283659,79.19602578089054
