chamber_temp_K,chamber_pressure_bar,external_temp_K,power_input,timestamp
0.18689473601619092,0.06572598402916288,0.3515462860489791,0.27145188611718063,2025-01-02 21:30:00
0.24932495058329965,0.17153676080778096,0.3759484259935064,0.7816203434915314,2025-01-02 21:45:00
0.24832715171396422,0.01169931613172047,0.39238051041949973,0.5025712155717005,2025-01-02 22:00:00
0.29478741519385565,0.19470094890834727,0.44698697338201043,0.4072875487803247,2025-01-02 22:15:00
0.30839283757155767,0.031001230499494416,0.5615642412575212,0.568785881030026,2025-01-02 22:30:00
0.3138765471878171,0.07171529045424041,0.41330060845154293,0.6727453518275838,2025-01-02 22:45:00
0.3133499660390925,0.06461148823444199,0.4400986271570346,0.5078427598902157,2025-01-02 23:00:00
0.31621296553723655,0.11925842170512574,0.46975821560920394,0.6881877637336635,2025-01-02 23:15:00
0.36873248230105415,0.029235633943090603,0.5049374338994355,0.661090100518449,2025-01-02 23:30:00
0.428112673583272,0.1240516847314459,0.5093921565925328,0.36189994910600976,2025-01-02 23:45:00
0.43227910122377367,0.2833553069436726,0.57381976031958,0.4176804156749221,2025-01-03 00:00:00
0.4132003849835647,0.03783787192182466,0.39217006510159536,0.6437067742175677,2025-01-03 00:15:00
0.4758790283410458,0.1115592520549964,0.4055560281213886,0.13519410854019484,2025-01-03 00:30:00
0.5040539259176762,0.0690066672852675,0.5152252474974759,0.49032886591004177,2025-01-03 00:45:00
0.48982495995629227,0.1291345351185461,0.6093646542145876,0.31278960348405493,2025-01-03 01:00:00
0.5408069582125723,0.10802786195818534,0.4820798048652435,0.44500822687836583,2025-01-03 01:15:00
0.5591013725529628,0.07429182340050194,0.418241004572657,0.46963388266792194,2025-01-03 01:30:00
0.545398830044283,0.14099133174057252,0.6154786447696594,0.46140043014132814,2025-01-03 01:45:00
0.6078755080418026,0.29628081098513653,0.6094500978409911,0.4345186827400722,2025-01-03 02:00:00
0.6327218114761325,0.10506754426439385,0.5509820616449161,0.35902323404040304,2025-01-03 02:15:00
0.6658343251284825,0.17889557201485146,0.5672293646883517,0.8285891857968358,2025-01-03 02:30:00
0.6823758792232737,0.056045483599380795,0.5787347256773216,0.7697801883312748,2025-01-03 02:45:00
0.6296505610861127,0.06583348384364898,0.6454767229148004,0.35002802989283,2025-01-03 03:00:00
0.6575335786203842,0.1555865777734718,0.6175614586693428,0.7302445600984354,2025-01-03 03:15:00
0.7131216603573202,0.2768196681447303,0.6860938624694626,0.45568909425819815,2025-01-03 03:30:00
0.7262052069309811,0.15591888859914196,0.5220103394830744,0.52893589556939,2025-01-03 03:45:00
0.7381453095718933,0.10894669722613004,0.6358398425180241,0.5022696602033551,2025-01-03 04:00:00
0.8436861426008982,0.14378297906870463,0.6315704184645625,0.41962591191507714,2025-01-03 04:15:00
0.7597005071455192,0.06310738727311249,0.6863438228393051,0.6473528386810348,2025-01-03 04:30:00
0.7837348169207659,0.18778074583301654,0.6810216001130414,0.5284785378798031,2025-01-03 04:45:00
0.7851674227213635,0.2172705387958848,0.759619965190133,0.44500855638865133,2025-01-03 05:00:00
0.7817469596455988,0.1051203249519109,0.6302988673312129,0.3302808606709591,2025-01-03 05:15:00
0.7580122467884979,0.10155929533346428,0.738027986149433,0.38722564188153885,2025-01-03 05:30:00
0.790858797698429,0.15793950789064046,0.7731104381420124,0.28361728151804577,2025-01-03 05:45:00
0.7481488375049621,0.10250294535033785,0.8487938549418956,0.5127301160589848,2025-01-03 06:00:00
0.7627725609224908,0.12827526813833073,0.7350561602090977,0.3452341049540254,2025-01-03 06:15:00
0.7536308108506765,0.389562970907076,0.7846108987179718,0.4742421186169623,2025-01-03 06:30:00
0.7662360145334174,0.11632606057054756,0.6812506331125618,0.7008691207278026,2025-01-03 06:45:00
0.8247654898804823,0.11577631282126691,0.6577158946914423,0.6772038401492662,2025-01-03 07:00:00
0.6994912516509112,0.08608005042217556,0.832828829970488,0.5065644170191028,2025-01-03 07:15:00
0.7643456742340742,0.19844284762758643,0.7950576146521868,0.4989705914688234,2025-01-03 07:30:00
0.6898767766186474,0.11190120352104069,0.8627942048442563,0.7714999918671469,2025-01-03 07:45:00
0.7119017970231394,0.08711874152444296,0.7358938517312268,0.5831891635016627,2025-01-03 08:00:00
0.7446063442815322,0.2621900317950812,0.8398831509681131,0.46561771498977966,2025-01-03 08:15:00
0.7025798016733605,0.26544845301288794,0.9152294170477333,0.3134564739425829,2025-01-03 08:30:00
0.6560573202428186,0.08457702269425066,0.8447075990724429,0.565609073417793,2025-01-03 08:45:00
0.6512135292313743,0.035383977388669115,0.8417765002429931,0.6259423400862907,2025-01-03 09:00:00
0.6746930329424015,0.20964565823336034,0.8320058032314819,0.42351887018487433,2025-01-03 09:15:00
0.6174571089170938,0.07708275287023097,0.7536765331407835,0.5513837053204985,2025-01-03 09:30:00
0.6263434464043439,0.1790300589491806,0.9093625985577489,0.4606620892031733,2025-01-03 09:45:00
0.6026376213394549,0.030249436707162645,0.8101975526075194,0.4855381368490672,2025-01-03 10:00:00
0.5632371354802549,0.17818112646002093,0.8709673829607354,0.16633965519390534,2025-01-03 10:15:00
0.6225004890915915,0.05517166464491333,0.765824176460292,0.48030787423280774,2025-01-03 10:30:00
0.5587824257512638,0.16281853415826655,0.7878065297441452,0.6453461603615113,2025-01-03 10:45:00
0.4619236168534645,0.09943791168509333,0.925463080211891,0.4235533657429217,2025-01-03 11:00:00
0.5031763818478043,0.05696788563715446,0.8340516806658869,0.5183142191214872,2025-01-03 11:15:00
0.45714229799238204,0.07687751343656882,0.9286332208760228,0.4062967639573156,2025-01-03 11:30:00
0.4780904601356025,0.14727321065298743,0.8495310906654581,0.5609770110391011,2025-01-03 11:45:00
0.4091167837628946,0.09936623846437878,0.7579823525293037,0.48103641792722895,2025-01-03 12:00:00
0.40618662203499534,0.1299557515092765,0.8999996421302754,0.3809011486507914,2025-01-03 12:15:00
0.40170115563917697,0.26919902307408394,0.8223610328983355,0.6956663774409862,2025-01-03 12:30:00
0.3900433857330706,0.031088180787348346,0.8884572774076744,0.6397434261168455,2025-01-03 12:45:00
0.30966775505638866,0.2061744921028632,0.8521305500814549,0.42722445456412594,2025-01-03 13:00:00
0.3130328600399661,0.08988274421981901,0.7688913964250119,0.5800068893071961,2025-01-03 13:15:00
0.28825673843635335,0.0454778802789167,0.8556685056387039,0.5854968969238922,2025-01-03 13:30:00
0.26296098560367065,0.03136474975745076,0.9589605960955438,0.600029683602457,2025-01-03 13:45:00
0.31215793539565284,0.07513398124620649,0.8676122827489863,0.27629114878865335,2025-01-03 14:00:00
0.25462805727891047,0.13512590467460142,0.8358628890593138,0.6505055159419332,2025-01-03 14:15:00
0.1892265235855842,0.06816893157992276,0.8913157943455019,0.43210262414076195,2025-01-03 14:30:00
0.23403009015005247,0.18194762798070555,0.8425183638593978,0.46145813004497827,2025-01-03 14:45:00
0.25208996928772043,0.02776995386700524,0.8382891407276816,0.8765246616982619,2025-01-03 15:00:00
0.20595702467306007,0.07468123470447441,0.7660980843321425,0.5528621595153218,2025-01-03 15:15:00
0.11934873894334955,0.026915511598394275,0.8301890106656415,0.457510107051331,2025-01-03 15:30:00
0.1358896443852546,0.08712358521684888,0.8666982268781851,0.20548489906995734,2025-01-03 15:45:00
0.17400402233795823,0.12252782415103922,0.7638427925720137,0.7035934015693025,2025-01-03 16:00:00
0.10744841241462497,0.05096266643102696,0.8755886339968626,0.324652779679097,2025-01-03 16:15:00
0.1310882108679605,0.002564990148965031,0.7905768787612644,0.37200636927576447,2025-01-03 16:30:00
0.132743251049774,0.07857833088667593,0.7427132602988493,0.46512642600063947,2025-01-03 16:45:00
0.07799423577002809,0.08563533222248404,0.8340200455710516,0.70728553199616,2025-01-03 17:00:00
0.09770123772543735,0.085749268228522,0.7601585893436678,0.6181717264605094,2025-01-03 17:15:00
0.0037099357506196196,0.12595289571577567,0.8072396731350295,0.4891675345590888,2025-01-03 17:30:00
0.06466876626732537,0.02904131561956049,0.7449390957619713,0.5537514915053986,2025-01-03 17:45:00
0.0859974684870847,0.09972063704770756,0.7491114690037506,0.4278508654917176,2025-01-03 18:00:00
0.05854432335778295,0.12972352899184855,0.769741204087957,0.5303860281013791,2025-01-03 18:15:00
0.14274047284309557,0.016278907416488443,0.7507923749292047,0.5211975728935689,2025-01-03 18:30:00
0.059412269796709494,0.07818102604154603,0.6232148962448036,0.6452631103676186,2025-01-03 18:45:00
0.09274796549749989,0.04717504570735458,0.6598016192426925,0.6450425643640936,2025-01-03 19:00:00
0.1155724632643941,0.06460863606005168,0.7573491272092596,0.5794788714061716,2025-01-03 19:15:00
0.16081409315419784,0.0885878627574617,0.6928041049482516,0.4608319195979098,2025-01-03 19:30:00
0.08833564102262428,0.047486388567140846,0.6628992926487243,0.6138186903076274,2025-01-03 19:45:00
0.1728738658676304,0.04614714342734794,0.6097435469455377,0.4982939314246835,2025-01-03 20:00:00
0.15199627134447433,0.07244590154151603,0.6143284939674274,0.3611333066016449,2025-01-03 20:15:00
0.13691668087046385,0.0319355666723419,0.5552351931027246,0.4551595004165744,2025-01-03 20:30:00
0.19224180469581828,0.034640064001925125,0.6448703127716939,0.522748021428298,2025-01-03 20:45:00
0.20013927346304908,0.1118629511006026,0.6086006027440121,0.6371502240272722,2025-01-03 21:00:00
0.19382292057200232,0.032976384049247645,0.5788988711853236,0.4856079993495708,2025-01-03 21:15:00
0.23024709559173703,0.11442251790778227,0.6149473370242902,0.3434975954917211,2025-01-03 21:30:00
0.2355692349222501,0.10238115528396255,0.6266189175662333,0.518898266440577,2025-01-03 21:45:00
0.2688271195206676,0.022005359677890517,0.7056510747962221,0.5267562479624738,2025-01-03 22:00:00
0.3042310291267084,0.054200496801242594,0.5071313788902714,0.5367849817818232,2025-01-03 22:15:00
0.3509514656663484,0.17153404958625063,0.6349817102979856,0.6384880610450517,2025-01-03 22:30:00
0.29167038755185504,0.042999923141884465,0.6141289076135337,0.6522120396359744,2025-01-03 22:45:00
0.4089952469332756,0.07034996020363596,0.5117670009748707,0.4287064094505886,2025-01-03 23:00:00
0.3146991511838675,0.11085811938301812,0.5515885790383308,0.4256675695033947,2025-01-03 23:15:00
